Date,Time,Day of Week,Format,Rank,Name,Team,Position,Age,Tier,Trend,Base Value,TEP Level,Adjusted Value
2024-11-19,09:33:22,Tuesday,2,7,Jalen Hurts,PHI,QB,26.3,3,11,8244,Baseline,8244
2024-11-19,09:33:22,Tuesday,2,7,Jalen Hurts,PHI,QB,26.3,3,11,8244,1.1,8244
2024-11-19,09:33:22,Tuesday,2,7,Jalen Hurts,PHI,QB,26.3,3,11,8244,1.2,8244
2024-11-19,09:33:22,Tuesday,2,7,Jalen Hurts,PHI,QB,26.3,3,11,8244,1.3,8244
2024-11-19,09:33:22,Tuesday,2,8,Bijan Robinson,ATL,RB,22.8,3,7,8240,Baseline,8240
2024-11-19,09:33:22,Tuesday,2,8,Bijan Robinson,ATL,RB,22.8,3,7,8240,1.1,8240
2024-11-19,09:33:22,Tuesday,2,8,Bijan Robinson,ATL,RB,22.8,3,7,8240,1.2,8240
2024-11-19,09:33:22,Tuesday,2,8,Bijan Robinson,ATL,RB,22.8,3,7,8240,1.3,8240
2024-11-19,09:33:22,Tuesday,2,9,Amon-Ra St. Brown,DET,WR,25.1,3,0,8069,Baseline,8069
2024-11-19,09:33:22,Tuesday,2,9,Amon-Ra St. Brown,DET,WR,25.1,3,0,8069,1.1,8069
2024-11-19,09:33:22,Tuesday,2,9,Amon-Ra St. Brown,DET,WR,25.1,3,0,8069,1.2,8069
2024-11-19,09:33:22,Tuesday,2,9,Amon-Ra St. Brown,DET,WR,25.1,3,0,8069,1.3,8069
2024-11-19,09:33:22,Tuesday,2,10,Joe Burrow,CIN,QB,27.9,3,6,8063,Baseline,8063
2024-11-19,09:33:22,Tuesday,2,10,Joe Burrow,CIN,QB,27.9,3,6,8063,1.1,8063
2024-11-19,09:33:22,Tuesday,2,10,Joe Burrow,CIN,QB,27.9,3,6,8063,1.2,8063
2024-11-19,09:33:22,Tuesday,2,10,Joe Burrow,CIN,QB,27.9,3,6,8063,1.3,8063
2024-11-19,09:33:22,Tuesday,2,11,Jahmyr Gibbs,DET,RB,22.7,4,8,7895,Baseline,7895
2024-11-19,09:33:22,Tuesday,2,11,Jahmyr Gibbs,DET,RB,22.7,4,8,7895,1.1,7895
2024-11-19,09:33:22,Tuesday,2,11,Jahmyr Gibbs,DET,RB,22.7,4,8,7895,1.2,7895
2024-11-19,09:33:22,Tuesday,2,11,Jahmyr Gibbs,DET,RB,22.7,4,8,7895,1.3,7895
2024-11-19,09:33:22,Tuesday,2,12,CeeDee Lamb,DAL,WR,25.6,4,-4,7886,Baseline,7886
2024-11-19,09:33:22,Tuesday,2,12,CeeDee Lamb,DAL,WR,25.6,4,-4,7886,1.1,7886
2024-11-19,09:33:22,Tuesday,2,12,CeeDee Lamb,DAL,WR,25.6,4,-4,7886,1.2,7886
2024-11-19,09:33:22,Tuesday,2,12,CeeDee Lamb,DAL,WR,25.6,4,-4,7886,1.3,7886
2024-11-19,09:33:22,Tuesday,2,13,C.J. Stroud,HOU,QB,23.1,5,-6,7609,Baseline,7609
2024-11-19,09:33:22,Tuesday,2,13,C.J. Stroud,HOU,QB,23.1,5,-6,7609,1.1,7609
2024-11-19,09:33:22,Tuesday,2,13,C.J. Stroud,HOU,QB,23.1,5,-6,7609,1.2,7609
2024-11-19,09:33:22,Tuesday,2,13,C.J. Stroud,HOU,QB,23.1,5,-6,7609,1.3,7609
2024-11-19,09:33:22,Tuesday,2,14,Brock Bowers,LVR,TE,21.9,5,3,7465,Baseline,7465
2024-11-19,09:33:22,Tuesday,2,14,Brock Bowers,LVR,TE,21.9,5,3,7465,1.1,8279
2024-11-19,09:33:22,Tuesday,2,14,Brock Bowers,LVR,TE,21.9,5,3,7465,1.2,9052
2024-11-19,09:33:22,Tuesday,2,14,Brock Bowers,LVR,TE,21.9,5,3,7465,1.3,9826
2024-11-19,09:33:22,Tuesday,2,15,Nico Collins,HOU,WR,25.7,5,-2,7398,Baseline,7398
2024-11-19,09:33:22,Tuesday,2,15,Nico Collins,HOU,WR,25.7,5,-2,7398,1.1,7398
2024-11-19,09:33:22,Tuesday,2,15,Nico Collins,HOU,WR,25.7,5,-2,7398,1.2,7398
2024-11-19,09:33:22,Tuesday,2,15,Nico Collins,HOU,WR,25.7,5,-2,7398,1.3,7398
2024-11-19,09:33:22,Tuesday,2,16,Marvin Harrison Jr.,ARI,WR,22.3,6,-4,7226,Baseline,7226
2024-11-19,09:33:22,Tuesday,2,16,Marvin Harrison Jr.,ARI,WR,22.3,6,-4,7226,1.1,7226
2024-11-19,09:33:22,Tuesday,2,16,Marvin Harrison Jr.,ARI,WR,22.3,6,-4,7226,1.2,7226
2024-11-19,09:33:22,Tuesday,2,16,Marvin Harrison Jr.,ARI,WR,22.3,6,-4,7226,1.3,7226
2024-11-19,09:33:22,Tuesday,2,17,Patrick Mahomes,KCC,QB,29.2,6,-3,7210,Baseline,7210
2024-11-19,09:33:22,Tuesday,2,17,Patrick Mahomes,KCC,QB,29.2,6,-3,7210,1.1,7210
2024-11-19,09:33:22,Tuesday,2,17,Patrick Mahomes,KCC,QB,29.2,6,-3,7210,1.2,7210
2024-11-19,09:33:22,Tuesday,2,17,Patrick Mahomes,KCC,QB,29.2,6,-3,7210,1.3,7210
2024-11-19,09:33:22,Tuesday,2,18,Jordan Love,GBP,QB,26.0,6,-8,7095,Baseline,7095
2024-11-19,09:33:22,Tuesday,2,18,Jordan Love,GBP,QB,26.0,6,-8,7095,1.1,7095
2024-11-19,09:33:22,Tuesday,2,18,Jordan Love,GBP,QB,26.0,6,-8,7095,1.2,7095
2024-11-19,09:33:22,Tuesday,2,18,Jordan Love,GBP,QB,26.0,6,-8,7095,1.3,7095
2024-11-19,09:33:22,Tuesday,2,19,Puka Nacua,LAR,WR,23.5,6,6,7086,Baseline,7086
2024-11-19,09:33:22,Tuesday,2,19,Puka Nacua,LAR,WR,23.5,6,6,7086,1.1,7086
2024-11-19,09:33:22,Tuesday,2,19,Puka Nacua,LAR,WR,23.5,6,6,7086,1.2,7086
2024-11-19,09:33:22,Tuesday,2,19,Puka Nacua,LAR,WR,23.5,6,6,7086,1.3,7086
2024-11-19,09:33:22,Tuesday,2,20,Saquon Barkley,PHI,RB,27.8,7,7,6969,Baseline,6969
2024-11-19,09:33:22,Tuesday,2,20,Saquon Barkley,PHI,RB,27.8,7,7,6969,1.1,6969
2024-11-19,09:33:22,Tuesday,2,20,Saquon Barkley,PHI,RB,27.8,7,7,6969,1.2,6969
2024-11-19,09:33:22,Tuesday,2,20,Saquon Barkley,PHI,RB,27.8,7,7,6969,1.3,6969
2024-11-19,09:33:22,Tuesday,2,21,Breece Hall,NYJ,RB,23.5,8,-1,6756,Baseline,6756
2024-11-19,09:33:22,Tuesday,2,21,Breece Hall,NYJ,RB,23.5,8,-1,6756,1.1,6756
2024-11-19,09:33:22,Tuesday,2,21,Breece Hall,NYJ,RB,23.5,8,-1,6756,1.2,6756
2024-11-19,09:33:22,Tuesday,2,21,Breece Hall,NYJ,RB,23.5,8,-1,6756,1.3,6756
2024-11-19,09:33:22,Tuesday,2,22,A.J. Brown,PHI,WR,27.4,8,-1,6707,Baseline,6707
2024-11-19,09:33:22,Tuesday,2,22,A.J. Brown,PHI,WR,27.4,8,-1,6707,1.1,6707
2024-11-19,09:33:22,Tuesday,2,22,A.J. Brown,PHI,WR,27.4,8,-1,6707,1.2,6707
2024-11-19,09:33:22,Tuesday,2,22,A.J. Brown,PHI,WR,27.4,8,-1,6707,1.3,6707
2024-11-19,09:33:22,Tuesday,2,23,Kyler Murray,ARI,QB,27.3,8,0,6707,Baseline,6707
2024-11-19,09:33:22,Tuesday,2,23,Kyler Murray,ARI,QB,27.3,8,0,6707,1.1,6707
2024-11-19,09:33:22,Tuesday,2,23,Kyler Murray,ARI,QB,27.3,8,0,6707,1.2,6707
2024-11-19,09:33:22,Tuesday,2,23,Kyler Murray,ARI,QB,27.3,8,0,6707,1.3,6707
2024-11-19,09:33:22,Tuesday,2,24,Justin Herbert,LAC,QB,26.7,8,9,6693,Baseline,6693
2024-11-19,09:33:22,Tuesday,2,24,Justin Herbert,LAC,QB,26.7,8,9,6693,1.1,6693
2024-11-19,09:33:22,Tuesday,2,24,Justin Herbert,LAC,QB,26.7,8,9,6693,1.2,6693
2024-11-19,09:33:22,Tuesday,2,24,Justin Herbert,LAC,QB,26.7,8,9,6693,1.3,6693
2024-11-19,09:33:22,Tuesday,2,25,Garrett Wilson,NYJ,WR,24.3,8,3,6612,Baseline,6612
2024-11-19,09:33:22,Tuesday,2,25,Garrett Wilson,NYJ,WR,24.3,8,3,6612,1.1,6612
2024-11-19,09:33:22,Tuesday,2,25,Garrett Wilson,NYJ,WR,24.3,8,3,6612,1.2,6612
2024-11-19,09:33:22,Tuesday,2,25,Garrett Wilson,NYJ,WR,24.3,8,3,6612,1.3,6612
2024-11-19,09:33:22,Tuesday,2,26,Drake London,ATL,WR,23.3,9,-4,6484,Baseline,6484
2024-11-19,09:33:22,Tuesday,2,26,Drake London,ATL,WR,23.3,9,-4,6484,1.1,6484
2024-11-19,09:33:22,Tuesday,2,26,Drake London,ATL,WR,23.3,9,-4,6484,1.2,6484
2024-11-19,09:33:22,Tuesday,2,26,Drake London,ATL,WR,23.3,9,-4,6484,1.3,6484
2024-11-19,09:33:22,Tuesday,2,27,De'Von Achane,MIA,RB,23.1,9,6,6482,Baseline,6482
2024-11-19,09:33:22,Tuesday,2,27,De'Von Achane,MIA,RB,23.1,9,6,6482,1.1,6482
2024-11-19,09:33:22,Tuesday,2,27,De'Von Achane,MIA,RB,23.1,9,6,6482,1.2,6482
2024-11-19,09:33:22,Tuesday,2,27,De'Von Achane,MIA,RB,23.1,9,6,6482,1.3,6482
2024-11-19,09:33:22,Tuesday,2,28,Brian Thomas Jr.,JAC,WR,22.1,9,-2,6405,Baseline,6405
2024-11-19,09:33:22,Tuesday,2,28,Brian Thomas Jr.,JAC,WR,22.1,9,-2,6405,1.1,6405
2024-11-19,09:33:22,Tuesday,2,28,Brian Thomas Jr.,JAC,WR,22.1,9,-2,6405,1.2,6405
2024-11-19,09:33:22,Tuesday,2,28,Brian Thomas Jr.,JAC,WR,22.1,9,-2,6405,1.3,6405
2024-11-19,09:33:22,Tuesday,2,29,2025 Early 1st,FA,PICK,N/A,9,-5,6357,Baseline,6357
2024-11-19,09:33:22,Tuesday,2,29,2025 Early 1st,FA,PICK,N/A,9,-5,6357,1.1,6357
2024-11-19,09:33:22,Tuesday,2,29,2025 Early 1st,FA,PICK,N/A,9,-5,6357,1.2,6357
2024-11-19,09:33:22,Tuesday,2,29,2025 Early 1st,FA,PICK,N/A,9,-5,6357,1.3,6357
2024-11-19,09:33:22,Tuesday,2,30,Brock Purdy,SFO,QB,24.9,10,-1,6192,Baseline,6192
2024-11-19,09:33:22,Tuesday,2,30,Brock Purdy,SFO,QB,24.9,10,-1,6192,1.1,6192
2024-11-19,09:33:22,Tuesday,2,30,Brock Purdy,SFO,QB,24.9,10,-1,6192,1.2,6192
2024-11-19,09:33:22,Tuesday,2,30,Brock Purdy,SFO,QB,24.9,10,-1,6192,1.3,6192
2024-11-19,09:33:22,Tuesday,2,31,Kyren Williams,LAR,RB,24.2,10,-1,6174,Baseline,6174
2024-11-19,09:33:22,Tuesday,2,31,Kyren Williams,LAR,RB,24.2,10,-1,6174,1.1,6174
2024-11-19,09:33:22,Tuesday,2,31,Kyren Williams,LAR,RB,24.2,10,-1,6174,1.2,6174
2024-11-19,09:33:22,Tuesday,2,31,Kyren Williams,LAR,RB,24.2,10,-1,6174,1.3,6174
2024-11-19,09:33:22,Tuesday,2,32,Drake Maye,NEP,QB,22.2,10,10,6155,Baseline,6155
2024-11-19,09:33:22,Tuesday,2,32,Drake Maye,NEP,QB,22.2,10,10,6155,1.1,6155
2024-11-19,09:33:22,Tuesday,2,32,Drake Maye,NEP,QB,22.2,10,10,6155,1.2,6155
2024-11-19,09:33:22,Tuesday,2,32,Drake Maye,NEP,QB,22.2,10,10,6155,1.3,6155
2024-11-19,09:33:22,Tuesday,2,33,Caleb Williams,CHI,QB,23.0,10,-22,6102,Baseline,6102
2024-11-19,09:33:22,Tuesday,2,33,Caleb Williams,CHI,QB,23.0,10,-22,6102,1.1,6102
2024-11-19,09:33:22,Tuesday,2,33,Caleb Williams,CHI,QB,23.0,10,-22,6102,1.2,6102
2024-11-19,09:33:22,Tuesday,2,33,Caleb Williams,CHI,QB,23.0,10,-22,6102,1.3,6102
2024-11-19,09:33:22,Tuesday,2,34,Kenneth Walker III,SEA,RB,24.1,11,-2,5918,Baseline,5918
2024-11-19,09:33:22,Tuesday,2,34,Kenneth Walker III,SEA,RB,24.1,11,-2,5918,1.1,5918
2024-11-19,09:33:22,Tuesday,2,34,Kenneth Walker III,SEA,RB,24.1,11,-2,5918,1.2,5918
2024-11-19,09:33:22,Tuesday,2,34,Kenneth Walker III,SEA,RB,24.1,11,-2,5918,1.3,5918
2024-11-19,09:33:22,Tuesday,2,35,Trey McBride,ARI,TE,25.0,11,2,5910,Baseline,5910
2024-11-19,09:33:22,Tuesday,2,35,Trey McBride,ARI,TE,25.0,11,2,5910,1.1,6595
2024-11-19,09:33:22,Tuesday,2,35,Trey McBride,ARI,TE,25.0,11,2,5910,1.2,7223
2024-11-19,09:33:22,Tuesday,2,35,Trey McBride,ARI,TE,25.0,11,2,5910,1.3,7852
2024-11-19,09:33:22,Tuesday,2,36,Jonathan Taylor,IND,RB,25.8,11,5,5826,Baseline,5826
2024-11-19,09:33:22,Tuesday,2,36,Jonathan Taylor,IND,RB,25.8,11,5,5826,1.1,5826
2024-11-19,09:33:22,Tuesday,2,36,Jonathan Taylor,IND,RB,25.8,11,5,5826,1.2,5826
2024-11-19,09:33:22,Tuesday,2,36,Jonathan Taylor,IND,RB,25.8,11,5,5826,1.3,5826
2024-11-19,09:33:22,Tuesday,2,37,Christian McCaffrey,SFO,RB,28.4,11,13,5796,Baseline,5796
2024-11-19,09:33:22,Tuesday,2,37,Christian McCaffrey,SFO,RB,28.4,11,13,5796,1.1,5796
2024-11-19,09:33:22,Tuesday,2,37,Christian McCaffrey,SFO,RB,28.4,11,13,5796,1.2,5796
2024-11-19,09:33:22,Tuesday,2,37,Christian McCaffrey,SFO,RB,28.4,11,13,5796,1.3,5796
2024-11-19,09:33:22,Tuesday,2,38,Bo Nix,DEN,QB,24.7,11,46,5729,Baseline,5729
2024-11-19,09:33:22,Tuesday,2,38,Bo Nix,DEN,QB,24.7,11,46,5729,1.1,5729
2024-11-19,09:33:22,Tuesday,2,38,Bo Nix,DEN,QB,24.7,11,46,5729,1.2,5729
2024-11-19,09:33:22,Tuesday,2,38,Bo Nix,DEN,QB,24.7,11,46,5729,1.3,5729
2024-11-19,09:33:22,Tuesday,2,39,2026 Early 1st,FA,PICK,N/A,11,-4,5698,Baseline,5698
2024-11-19,09:33:22,Tuesday,2,39,2026 Early 1st,FA,PICK,N/A,11,-4,5698,1.1,5698
2024-11-19,09:33:22,Tuesday,2,39,2026 Early 1st,FA,PICK,N/A,11,-4,5698,1.2,5698
2024-11-19,09:33:22,Tuesday,2,39,2026 Early 1st,FA,PICK,N/A,11,-4,5698,1.3,5698
2024-11-19,09:33:22,Tuesday,2,40,George Pickens,PIT,WR,23.7,11,40,5667,Baseline,5667
2024-11-19,09:33:22,Tuesday,2,40,George Pickens,PIT,WR,23.7,11,40,5667,1.1,5667
2024-11-19,09:33:22,Tuesday,2,40,George Pickens,PIT,WR,23.7,11,40,5667,1.2,5667
2024-11-19,09:33:22,Tuesday,2,40,George Pickens,PIT,WR,23.7,11,40,5667,1.3,5667
2024-11-19,09:33:22,Tuesday,2,41,Rashee Rice,KCC,WR,24.6,12,-4,5454,Baseline,5454
2024-11-19,09:33:22,Tuesday,2,41,Rashee Rice,KCC,WR,24.6,12,-4,5454,1.1,5454
2024-11-19,09:33:22,Tuesday,2,41,Rashee Rice,KCC,WR,24.6,12,-4,5454,1.2,5454
2024-11-19,09:33:22,Tuesday,2,41,Rashee Rice,KCC,WR,24.6,12,-4,5454,1.3,5454
2024-11-19,09:33:22,Tuesday,2,42,Jaxon Smith-Njigba,SEA,WR,22.8,12,13,5436,Baseline,5436
2024-11-19,09:33:22,Tuesday,2,42,Jaxon Smith-Njigba,SEA,WR,22.8,12,13,5436,1.1,5436
2024-11-19,09:33:22,Tuesday,2,42,Jaxon Smith-Njigba,SEA,WR,22.8,12,13,5436,1.2,5436
2024-11-19,09:33:22,Tuesday,2,42,Jaxon Smith-Njigba,SEA,WR,22.8,12,13,5436,1.3,5436
2024-11-19,09:33:22,Tuesday,2,43,DK Metcalf,SEA,WR,26.9,12,-3,5426,Baseline,5426
2024-11-19,09:33:22,Tuesday,2,43,DK Metcalf,SEA,WR,26.9,12,-3,5426,1.1,5426
2024-11-19,09:33:22,Tuesday,2,43,DK Metcalf,SEA,WR,26.9,12,-3,5426,1.2,5426
2024-11-19,09:33:22,Tuesday,2,43,DK Metcalf,SEA,WR,26.9,12,-3,5426,1.3,5426
2024-11-19,09:33:22,Tuesday,2,44,Zay Flowers,BAL,WR,24.2,12,3,5413,Baseline,5413
2024-11-19,09:33:22,Tuesday,2,44,Zay Flowers,BAL,WR,24.2,12,3,5413,1.1,5413
2024-11-19,09:33:22,Tuesday,2,44,Zay Flowers,BAL,WR,24.2,12,3,5413,1.2,5413
2024-11-19,09:33:22,Tuesday,2,44,Zay Flowers,BAL,WR,24.2,12,3,5413,1.3,5413
2024-11-19,09:33:22,Tuesday,2,45,2025 Mid 1st,FA,PICK,N/A,13,1,5290,Baseline,5290
2024-11-19,09:33:22,Tuesday,2,45,2025 Mid 1st,FA,PICK,N/A,13,1,5290,1.1,5290
2024-11-19,09:33:22,Tuesday,2,45,2025 Mid 1st,FA,PICK,N/A,13,1,5290,1.2,5290
2024-11-19,09:33:22,Tuesday,2,45,2025 Mid 1st,FA,PICK,N/A,13,1,5290,1.3,5290
2024-11-19,09:33:22,Tuesday,2,46,Baker Mayfield,TBB,QB,29.6,13,-2,5281,Baseline,5281
2024-11-19,09:33:22,Tuesday,2,46,Baker Mayfield,TBB,QB,29.6,13,-2,5281,1.1,5281
2024-11-19,09:33:22,Tuesday,2,46,Baker Mayfield,TBB,QB,29.6,13,-2,5281,1.2,5281
2024-11-19,09:33:22,Tuesday,2,46,Baker Mayfield,TBB,QB,29.6,13,-2,5281,1.3,5281
2024-11-19,09:33:22,Tuesday,2,47,DeVonta Smith,PHI,WR,26.0,13,-11,5276,Baseline,5276
2024-11-19,09:33:22,Tuesday,2,47,DeVonta Smith,PHI,WR,26.0,13,-11,5276,1.1,5276
2024-11-19,09:33:22,Tuesday,2,47,DeVonta Smith,PHI,WR,26.0,13,-11,5276,1.2,5276
2024-11-19,09:33:22,Tuesday,2,47,DeVonta Smith,PHI,WR,26.0,13,-11,5276,1.3,5276
2024-11-19,09:33:22,Tuesday,2,48,Derrick Henry,BAL,RB,30.9,13,9,5258,Baseline,5258
2024-11-19,09:33:22,Tuesday,2,48,Derrick Henry,BAL,RB,30.9,13,9,5258,1.1,5258
2024-11-19,09:33:22,Tuesday,2,48,Derrick Henry,BAL,RB,30.9,13,9,5258,1.2,5258
2024-11-19,09:33:22,Tuesday,2,48,Derrick Henry,BAL,RB,30.9,13,9,5258,1.3,5258
2024-11-19,09:33:22,Tuesday,2,49,James Cook,BUF,RB,25.2,13,-4,5247,Baseline,5247
2024-11-19,09:33:22,Tuesday,2,49,James Cook,BUF,RB,25.2,13,-4,5247,1.1,5247
2024-11-19,09:33:22,Tuesday,2,49,James Cook,BUF,RB,25.2,13,-4,5247,1.2,5247
2024-11-19,09:33:22,Tuesday,2,49,James Cook,BUF,RB,25.2,13,-4,5247,1.3,5247
2024-11-19,09:33:22,Tuesday,2,50,Jayden Reed,GBP,WR,24.6,13,-19,5227,Baseline,5227
2024-11-19,09:33:22,Tuesday,2,50,Jayden Reed,GBP,WR,24.6,13,-19,5227,1.1,5227
2024-11-19,09:33:22,Tuesday,2,50,Jayden Reed,GBP,WR,24.6,13,-19,5227,1.2,5227
2024-11-19,09:33:22,Tuesday,2,50,Jayden Reed,GBP,WR,24.6,13,-19,5227,1.3,5227
2024-11-19,09:33:22,Tuesday,2,51,Sam LaPorta,DET,TE,23.8,13,-12,5191,Baseline,5191
2024-11-19,09:33:22,Tuesday,2,51,Sam LaPorta,DET,TE,23.8,13,-12,5191,1.1,5824
2024-11-19,09:33:22,Tuesday,2,51,Sam LaPorta,DET,TE,23.8,13,-12,5191,1.2,6388
2024-11-19,09:33:22,Tuesday,2,51,Sam LaPorta,DET,TE,23.8,13,-12,5191,1.3,6953
2024-11-19,09:33:22,Tuesday,2,52,Rome Odunze,CHI,WR,22.5,13,-9,5117,Baseline,5117
2024-11-19,09:33:22,Tuesday,2,52,Rome Odunze,CHI,WR,22.5,13,-9,5117,1.1,5117
2024-11-19,09:33:22,Tuesday,2,52,Rome Odunze,CHI,WR,22.5,13,-9,5117,1.2,5117
2024-11-19,09:33:22,Tuesday,2,52,Rome Odunze,CHI,WR,22.5,13,-9,5117,1.3,5117
2024-11-19,09:33:22,Tuesday,2,53,Ladd McConkey,LAC,WR,23.0,13,24,5114,Baseline,5114
2024-11-19,09:33:22,Tuesday,2,53,Ladd McConkey,LAC,WR,23.0,13,24,5114,1.1,5114
2024-11-19,09:33:22,Tuesday,2,53,Ladd McConkey,LAC,WR,23.0,13,24,5114,1.2,5114
2024-11-19,09:33:22,Tuesday,2,53,Ladd McConkey,LAC,WR,23.0,13,24,5114,1.3,5114
2024-11-19,09:33:22,Tuesday,2,54,Jared Goff,DET,QB,30.1,14,5,5013,Baseline,5013
2024-11-19,09:33:22,Tuesday,2,54,Jared Goff,DET,QB,30.1,14,5,5013,1.1,5013
2024-11-19,09:33:22,Tuesday,2,54,Jared Goff,DET,QB,30.1,14,5,5013,1.2,5013
2024-11-19,09:33:22,Tuesday,2,54,Jared Goff,DET,QB,30.1,14,5,5013,1.3,5013
2024-11-19,09:33:22,Tuesday,2,55,2027 Early 1st,FA,PICK,N/A,15,3,4931,Baseline,4931
2024-11-19,09:33:22,Tuesday,2,55,2027 Early 1st,FA,PICK,N/A,15,3,4931,1.1,4931
2024-11-19,09:33:22,Tuesday,2,55,2027 Early 1st,FA,PICK,N/A,15,3,4931,1.2,4931
2024-11-19,09:33:22,Tuesday,2,55,2027 Early 1st,FA,PICK,N/A,15,3,4931,1.3,4931
2024-11-19,09:33:22,Tuesday,2,56,Tee Higgins,CIN,WR,25.8,15,-4,4892,Baseline,4892
2024-11-19,09:33:22,Tuesday,2,56,Tee Higgins,CIN,WR,25.8,15,-4,4892,1.1,4892
2024-11-19,09:33:22,Tuesday,2,56,Tee Higgins,CIN,WR,25.8,15,-4,4892,1.2,4892
2024-11-19,09:33:22,Tuesday,2,56,Tee Higgins,CIN,WR,25.8,15,-4,4892,1.3,4892
2024-11-19,09:33:22,Tuesday,2,57,Anthony Richardson,IND,QB,22.5,15,-8,4865,Baseline,4865
2024-11-19,09:33:22,Tuesday,2,57,Anthony Richardson,IND,QB,22.5,15,-8,4865,1.1,4865
2024-11-19,09:33:22,Tuesday,2,57,Anthony Richardson,IND,QB,22.5,15,-8,4865,1.2,4865
2024-11-19,09:33:22,Tuesday,2,57,Anthony Richardson,IND,QB,22.5,15,-8,4865,1.3,4865
2024-11-19,09:33:22,Tuesday,2,58,J.J. McCarthy,MIN,QB,21.8,16,8,4737,Baseline,4737
2024-11-19,09:33:22,Tuesday,2,58,J.J. McCarthy,MIN,QB,21.8,16,8,4737,1.1,4737
2024-11-19,09:33:22,Tuesday,2,58,J.J. McCarthy,MIN,QB,21.8,16,8,4737,1.2,4737
2024-11-19,09:33:22,Tuesday,2,58,J.J. McCarthy,MIN,QB,21.8,16,8,4737,1.3,4737
2024-11-19,09:33:22,Tuesday,2,59,2026 Mid 1st,FA,PICK,N/A,16,3,4735,Baseline,4735
2024-11-19,09:33:22,Tuesday,2,59,2026 Mid 1st,FA,PICK,N/A,16,3,4735,1.1,4735
2024-11-19,09:33:22,Tuesday,2,59,2026 Mid 1st,FA,PICK,N/A,16,3,4735,1.2,4735
2024-11-19,09:33:22,Tuesday,2,59,2026 Mid 1st,FA,PICK,N/A,16,3,4735,1.3,4735
2024-11-19,09:33:22,Tuesday,2,60,Joe Mixon,HOU,RB,28.3,17,25,4616,Baseline,4616
2024-11-19,09:33:22,Tuesday,2,60,Joe Mixon,HOU,RB,28.3,17,25,4616,1.1,4616
2024-11-19,09:33:22,Tuesday,2,60,Joe Mixon,HOU,RB,28.3,17,25,4616,1.2,4616
2024-11-19,09:33:22,Tuesday,2,60,Joe Mixon,HOU,RB,28.3,17,25,4616,1.3,4616
2024-11-19,09:33:22,Tuesday,2,61,Tyreek Hill,MIA,WR,30.7,17,-8,4616,Baseline,4616
2024-11-19,09:33:22,Tuesday,2,61,Tyreek Hill,MIA,WR,30.7,17,-8,4616,1.1,4616
2024-11-19,09:33:22,Tuesday,2,61,Tyreek Hill,MIA,WR,30.7,17,-8,4616,1.2,4616
2024-11-19,09:33:22,Tuesday,2,61,Tyreek Hill,MIA,WR,30.7,17,-8,4616,1.3,4616
2024-11-19,09:33:22,Tuesday,2,62,Isiah Pacheco,KCC,RB,25.7,17,10,4591,Baseline,4591
2024-11-19,09:33:22,Tuesday,2,62,Isiah Pacheco,KCC,RB,25.7,17,10,4591,1.1,4591
2024-11-19,09:33:22,Tuesday,2,62,Isiah Pacheco,KCC,RB,25.7,17,10,4591,1.2,4591
2024-11-19,09:33:22,Tuesday,2,62,Isiah Pacheco,KCC,RB,25.7,17,10,4591,1.3,4591
2024-11-19,09:33:22,Tuesday,2,63,2025 Late 1st,FA,PICK,N/A,17,6,4577,Baseline,4577
2024-11-19,09:33:22,Tuesday,2,63,2025 Late 1st,FA,PICK,N/A,17,6,4577,1.1,4577
2024-11-19,09:33:22,Tuesday,2,63,2025 Late 1st,FA,PICK,N/A,17,6,4577,1.2,4577
2024-11-19,09:33:22,Tuesday,2,63,2025 Late 1st,FA,PICK,N/A,17,6,4577,1.3,4577
2024-11-19,09:33:22,Tuesday,2,64,Trevor Lawrence,JAC,QB,25.1,17,3,4576,Baseline,4576
2024-11-19,09:33:22,Tuesday,2,64,Trevor Lawrence,JAC,QB,25.1,17,3,4576,1.1,4576
2024-11-19,09:33:22,Tuesday,2,64,Trevor Lawrence,JAC,QB,25.1,17,3,4576,1.2,4576
2024-11-19,09:33:22,Tuesday,2,64,Trevor Lawrence,JAC,QB,25.1,17,3,4576,1.3,4576
2024-11-19,09:33:22,Tuesday,2,65,Josh Jacobs,GBP,RB,26.8,17,16,4558,Baseline,4558
2024-11-19,09:33:22,Tuesday,2,65,Josh Jacobs,GBP,RB,26.8,17,16,4558,1.1,4558
2024-11-19,09:33:22,Tuesday,2,65,Josh Jacobs,GBP,RB,26.8,17,16,4558,1.2,4558
2024-11-19,09:33:22,Tuesday,2,65,Josh Jacobs,GBP,RB,26.8,17,16,4558,1.3,4558
2024-11-19,09:33:22,Tuesday,2,66,Chris Olave,NOS,WR,24.4,17,-18,4541,Baseline,4541
2024-11-19,09:33:22,Tuesday,2,66,Chris Olave,NOS,WR,24.4,17,-18,4541,1.1,4541
2024-11-19,09:33:22,Tuesday,2,66,Chris Olave,NOS,WR,24.4,17,-18,4541,1.2,4541
2024-11-19,09:33:22,Tuesday,2,66,Chris Olave,NOS,WR,24.4,17,-18,4541,1.3,4541
2024-11-19,09:33:22,Tuesday,2,67,David Montgomery,DET,RB,27.4,17,-3,4524,Baseline,4524
2024-11-19,09:33:22,Tuesday,2,67,David Montgomery,DET,RB,27.4,17,-3,4524,1.1,4524
2024-11-19,09:33:22,Tuesday,2,67,David Montgomery,DET,RB,27.4,17,-3,4524,1.2,4524
